STARLINK30104.ElapsedSecs   STARLINK30104.Earth.SMA   STARLINK30104.Earth.TA    STARLINK30104.EarthMJ2000Eq.RAAN   STARLINK30104.Earth.ECC   STARLINK30104.EarthMJ2000Eq.INC   STARLINK30104.EarthMJ2000Eq.AOP   
2700                        6937.189000000083         227.8758955817098         319.1954000000001                  0.0002359999999931657     43.00500000000002                 301.2015000009909                 
2759.999999881256           6937.189000000088         231.6311130524655         319.1954000000001                  0.0002359999999928476     43.00500000000003                 301.2015000008568                 
2820.000000076834           6937.189000000087         235.386421585973          319.1954000000001                  0.0002359999999930431     43.00500000000003                 301.201500000842                  
2879.99999995809            6937.189000000094         239.1418257124378         319.1954000000001                  0.0002359999999925241     43.00500000000002                 301.2015000006841                 
2940.000000153668           6937.189000000094         242.8973295516261         319.1954000000001                  0.0002359999999922865     43.00500000000003                 301.2015000006505                 
3000.000000034925           6937.189000000099         246.6529367961647         319.1954000000001                  0.0002359999999921456     43.00500000000004                 301.2015000004891                 
3059.999999916181           6937.189000000097         250.4086506944977         319.1954000000001                  0.0002359999999922627     43.00500000000003                 301.2015000005446                 
3120.000000111759           6937.189000000099         254.1644740381677         319.1954000000001                  0.0002359999999920407     43.00500000000003                 301.2015000004452                 
3179.999999993015           6937.189000000104         257.9204091485214         319.1954000000001                  0.0002359999999918704     43.00500000000002                 301.2015000003196                 
3239.999999874271           6937.189000000103         261.6764578671415         319.1954000000001                  0.0002359999999919635     43.00500000000004                 301.2015000002969                 
3300.000000069849           6937.1890000001           265.4326215479917         319.1954000000001                  0.0002359999999920466     43.00500000000002                 301.2015000003457                 
3359.999999951106           6937.189000000104         269.1889010515304         319.1954000000001                  0.0002359999999920704     43.00500000000003                 301.2015000002355                 
3420.000000146683           6937.189000000105         272.945296740231          319.1954000000001                  0.0002359999999921335     43.00500000000003                 301.2015000002069                 
3480.00000002794            6937.189000000107         276.7018084777292         319.1954000000001                  0.0002359999999921559     43.00500000000004                 301.2015000001515                 
3539.999999909196           6937.189000000109         280.4584356288042         319.1954000000001                  0.0002359999999922634     43.00500000000004                 301.2015000001015                 
3600.000000104774           6937.189000000108         284.2151770621469         319.1954000000001                  0.0002359999999922603     43.00500000000005                 301.2015000000767                 
3659.99999998603            6937.189000000108         287.9720311551156         319.1954000000001                  0.0002359999999922666     43.00500000000005                 301.2015000000794                 
3719.999999867287           6937.189000000112         291.7289958007248         319.1954000000001                  0.0002359999999924522     43.00500000000003                 301.2014999999719                 
3780.000000062864           6937.189000000114         295.486068416197          319.1954000000001                  0.0002359999999924487     43.00500000000004                 301.2014999998815                 
3839.999999944121           6937.189000000118         299.2432459543593         319.1954000000001                  0.0002359999999926369     43.00500000000004                 301.2014999998111                 
3900.000000139698           6937.189000000123         303.0005249165765         319.1954000000001                  0.0002359999999931019     43.00500000000004                 301.2014999997203                 
3960.000000020955           6937.189000000127         306.7579013675916         319.1954000000001                  0.0002359999999933489     43.00500000000004                 301.2014999996512                 
4019.999999902211           6937.18900000013          310.5153709525682         319.1954000000001                  0.0002359999999939547     43.00500000000002                 301.2014999995401                 
4080.000000097789           6937.189000000132         314.2729289154835         319.1954000000001                  0.0002359999999940083     43.00500000000003                 301.2014999994961                 
4139.999999979045           6937.189000000135         318.0305701198913         319.1954000000001                  0.0002359999999943731     43.00500000000004                 301.2014999994473                 
4199.999999860302           6937.189000000139         321.7882890707516         319.1954000000001                  0.0002359999999947138     43.00500000000004                 301.2014999993708                 
4260.000000055879           6937.18900000014          325.5460799379746         319.1954000000001                  0.0002359999999948346     43.00500000000003                 301.2014999993637                 
4319.999999937136           6937.189000000142         329.3039365818058         319.1954000000001                  0.0002359999999951034     43.00500000000003                 301.2014999993277                 
4380.000000132713           6937.189000000142         333.0618525789196         319.1954000000001                  0.000235999999995061      43.00500000000004                 301.20149999929                   
4440.00000001397            6937.189000000146         336.8198212502432         319.1954000000001                  0.0002359999999954707     43.00500000000003                 301.2014999992281                 
4499.999999895226           6937.189000000143         340.5778356895078         319.1954000000001                  0.000235999999995235      43.00500000000003                 301.2014999992778                 
4560.000000090804           6937.189000000145         344.3358887934509         319.1954000000001                  0.0002359999999953722     43.00500000000001                 301.2014999992785                 
4619.99999997206            6937.189000000146         348.0939732919173         319.1954000000001                  0.0002359999999956388     43.00500000000003                 301.201499999279                  
4679.999999853317           6937.189000000151         351.8520817794484         319.1954000000001                  0.0002359999999962607     43.00500000000003                 301.2014999992798                 
4740.000000048894           6937.189000000153         355.6102067471475         319.1954000000001                  0.000235999999996451      43.00500000000002                 301.2014999992896                 
4799.999999930151           6937.189000000158         359.3683406151023         319.1954000000001                  0.0002359999999970585     43.00500000000003                 301.2014999992754                 
4860.000000125729           6937.189000000163         3.126475764949689         319.1954000000001                  0.0002359999999977281     43.00500000000003                 301.201499999277                  
4920.000000006985           6937.189000000164         6.88460457284227          319.1954000000001                  0.0002359999999978458     43.00500000000003                 301.2014999992935                 
4979.999999888241           6937.189000000167         10.64271944227909         319.1954000000001                  0.0002359999999981275     43.00500000000004                 301.201499999321                  
5040.000000083819           6937.189000000166         14.40081283687645         319.1954000000001                  0.0002359999999980727     43.00500000000005                 301.2014999993388                 
5099.999999965075           6937.189000000169         18.15887731277946         319.1954000000001                  0.0002359999999985854     43.00500000000005                 301.201499999388                  
5159.999999846332           6937.189000000169         21.91690555093262         319.1954000000001                  0.0002359999999984519     43.00500000000005                 301.2014999993904                 
5220.00000004191            6937.189000000171         25.67489038837011         319.1954000000001                  0.000235999999998626      43.00500000000005                 301.2014999994035                 
5279.999999923166           6937.18900000017          29.43282484925876         319.1954000000001                  0.0002359999999985629     43.00500000000005                 301.2014999994427                 
5340.000000118744           6937.18900000017          33.19070217495248         319.1954000000001                  0.0002359999999984144     43.00500000000007                 301.2014999994777                 
5400                        6937.189000000173         36.94851585292589         319.1954000000001                  0.0002359999999987307     43.00500000000007                 301.2014999996059                 
5459.999999881256           6937.189000000173         40.7062596452776          319.1954000000001                  0.0002359999999987515     43.00500000000007                 301.2014999995826                 
5520.000000076834           6937.189000000174         44.46392761475848         319.1954000000001                  0.000235999999998757      43.00500000000007                 301.2014999996366                 
5579.99999995809            6937.189000000176         48.22151415113547         319.1954000000001                  0.0002359999999990172     43.00500000000007                 301.2014999996403                 
5640.000000153668           6937.189000000179         51.97901399470322         319.1954000000001                  0.0002359999999992531     43.00500000000007                 301.2014999997133                 
5700.000000034925           6937.189000000182         55.73642225935141         319.1954000000001                  0.0002359999999995533     43.00500000000007                 301.201499999749                  
5759.999999916181           6937.189000000183         59.49373445315545         319.1954000000001                  0.000235999999999591      43.00500000000007                 301.2014999997975                 
5820.000000111759           6937.189000000188         63.25094649779962         319.1954000000001                  0.0002359999999997151     43.00500000000009                 301.2014999999073                 
5879.999999993015           6937.18900000019          67.00805474617651         319.1954000000001                  0.0002359999999997273     43.00500000000009                 301.2015000000001                 
5939.999999874271           6937.189000000193         70.76505599782378         319.1954000000001                  0.0002359999999999937     43.00500000000009                 301.2015000000418                 
6000.000000069849           6937.189000000197         74.52194751248835         319.1954000000001                  0.0002360000000000006     43.00500000000009                 301.2015000001552                 
6059.999999951106           6937.189000000198         78.27872702225756         319.1954000000001                  0.0002359999999999521     43.00500000000009                 301.2015000001767                 
6120.000000146683           6937.189000000201         82.03539274056763         319.1954000000001                  0.0002359999999999937     43.00500000000009                 301.2015000002982                 
6180.00000002794            6937.1890000002           85.79194337054028         319.1954000000001                  0.0002360000000000282     43.0050000000001                  301.2015000003025                 
6239.999999909196           6937.1890000002           89.54837810972211         319.1954000000001                  0.0002360000000000248     43.0050000000001                  301.2015000002893                 
6300.000000104774           6937.189000000203         93.30469665376626         319.1954000000001                  0.0002359999999999977     43.00500000000009                 301.2015000003273                 
6359.99999998603            6937.189000000206         97.06089919770973         319.1954000000001                  0.0002359999999998698     43.00500000000009                 301.2015000003694                 
6419.999999867287           6937.189000000214         100.8169864346898         319.1954000000001                  0.0002359999999997063     43.00500000000009                 301.2015000005833                 
6480.000000062864           6937.189000000217         104.5729595535949         319.1954000000001                  0.0002359999999996553     43.00500000000009                 301.2015000006076                 
6539.999999944121           6937.18900000022          108.3288202326733         319.1954000000001                  0.0002359999999994114     43.00500000000009                 301.201500000727                  
6600.000000139698           6937.189000000219         112.0845706334166         319.1954000000001                  0.0002359999999994403     43.00500000000009                 301.2015000006725                 
6660.000000020955           6937.18900000022          115.840213390058          319.1954000000001                  0.0002359999999993168     43.00500000000009                 301.2015000007396                 
6719.999999902211           6937.189000000221         119.5957515991674         319.1954000000001                  0.0002359999999992723     43.00500000000011                 301.2015000007862                 
6780.000000097789           6937.189000000222         123.3511888056641         319.1954000000001                  0.0002359999999992702     43.0050000000001                  301.2015000008378                 
6839.999999979045           6937.189000000227         127.1065289876695         319.1954000000001                  0.0002359999999989624     43.0050000000001                  301.2015000009379                 
6899.999999860302           6937.189000000224         130.8617765395416         319.1954000000001                  0.0002359999999991788     43.00500000000011                 301.201500000969                  
6960.000000055879           6937.189000000229         134.6169362525312         319.1954000000001                  0.0002359999999989675     43.00500000000012                 301.2015000010757                 
7019.999999937136           6937.189000000233         138.3720132947192         319.1954000000001                  0.0002359999999984203     43.0050000000001                  301.2015000011173                 
7080.000000132713           6937.189000000233         142.127013188372          319.1954000000001                  0.0002359999999982617     43.00500000000011                 301.2015000010986                 
7140.00000001397            6937.189000000235         145.8819417862471         319.1954000000001                  0.0002359999999980206     43.00500000000012                 301.2015000011419                 
7199.999999895226           6937.189000000233         149.6368052468682         319.1954000000001                  0.000235999999998167      43.00500000000012                 301.2015000010853                 
7260.000000090804           6937.189000000234         153.3916100075263         319.1954000000001                  0.0002359999999980765     43.00500000000013                 301.2015000010578                 
7319.99999997206            6937.189000000239         157.1463627570031         319.1954000000001                  0.0002359999999975971     43.00500000000011                 301.2015000011442                 
7379.999999853317           6937.189000000243         160.9010704071139         319.1954000000001                  0.0002359999999970916     43.00500000000011                 301.2015000011663                 
7440.000000048894           6937.189000000249         164.6557400625837         319.1954000000001                  0.000235999999996646      43.00500000000012                 301.2015000011847                 
7499.999999930151           6937.189000000248         168.4103789908996         319.1954000000001                  0.0002359999999965273     43.00500000000011                 301.2015000012046                 
7560.000000125729           6937.189000000251         172.1649945911388         319.1954000000001                  0.0002359999999962335     43.00500000000011                 301.2015000012165                 
7620.000000006985           6937.189000000258         175.9195943622324         319.1954000000001                  0.0002359999999955442     43.0050000000001                  301.2015000012445                 
7679.999999888241           6937.189000000261         179.6741858709448         319.1954000000001                  0.00023599999999515       43.0050000000001                  301.2015000012536                 
7740.000000083819           6937.18900000026          183.4287767193874         319.1954000000001                  0.0002359999999952858     43.00500000000011                 301.2015000012403                 
7799.999999965075           6937.189000000266         187.1833745124735         319.1954000000001                  0.0002359999999945314     43.00500000000011                 301.2015000012236                 
7859.999999846332           6937.189000000269         190.937986825386          319.1954000000001                  0.0002359999999941862     43.00500000000011                 301.2015000012195                 
7920.00000004191            6937.189000000274         194.6926211712248         319.1954000000001                  0.0002359999999935894     43.00500000000011                 301.2015000011593                 
7979.999999923166           6937.18900000027          198.4472849685799         319.1954000000001                  0.0002359999999939616     43.00500000000011                 301.2015000011428                 
8040.000000118744           6937.189000000272         202.2019855100704         319.1954000000001                  0.0002359999999938003     43.00500000000011                 301.2015000011289                 
8100                        6937.189000000271         205.9567299308993         319.1954000000001                  0.0002359999999936617     43.00500000000012                 301.2015000011427                 
8159.999999881256           6937.189000000273         209.7115251784683         319.1954000000001                  0.0002359999999935114     43.00500000000012                 301.2015000010903                 
8220.000000076834           6937.189000000277         213.4663779823471         319.1954000000001                  0.0002359999999931714     43.00500000000012                 301.2015000010171                 
8279.99999995809            6937.18900000028          217.2212948255917         319.1954000000001                  0.0002359999999926901     43.00500000000013                 301.2015000009375                 
8340.000000153668           6937.189000000281         220.9762819168524         319.1954000000001                  0.0002359999999927691     43.00500000000013                 301.2015000009254                 
8400.000000034925           6937.189000000286         224.7313451640258         319.1954000000001                  0.0002359999999923569     43.00500000000014                 301.2015000008217                 
8459.999999916181           6937.189000000289         228.4864901483335         319.1954000000001                  0.0002359999999921829     43.00500000000013                 301.2015000007968                 
8520.000000111759           6937.189000000289         232.2417221008949         319.1954000000001                  0.0002359999999921696     43.00500000000012                 301.2015000008039                 
8579.999999993015           6937.189000000291         235.9970458801052         319.1954000000001                  0.000235999999992096      43.00500000000012                 301.2015000007191                 
8639.999999874271           6937.189000000294         239.7524659504402         319.1954000000001                  0.0002359999999919217     43.00500000000014                 301.2015000006406                 
8700.000000069849           6937.189000000295         243.507986363512          319.1954000000001                  0.0002359999999919872     43.00500000000012                 301.2015000006136                 
8759.999999951106           6937.189000000298         247.2636107407016         319.1954000000001                  0.0002359999999920309     43.00500000000012                 301.2015000005394                 
8820.000000146683           6937.189000000302         251.0193422573086         319.1954000000001                  0.0002359999999920314     43.00500000000012                 301.2015000004026                 
8880.00000002794            6937.189000000301         254.7751836286738         319.1954000000001                  0.000235999999992218      43.00500000000014                 301.2015000004305                 
8939.999999909196           6937.189000000308         258.5311370992655         319.1954000000001                  0.0002359999999920721     43.00500000000013                 301.2015000002523                 
9000.000000104774           6937.189000000308         262.2872044316005         319.1954000000001                  0.000235999999992147      43.00500000000013                 301.2015000002403                 
9059.99999998603            6937.189000000309         266.0433868998865         319.1954000000001                  0.0002359999999920773     43.00500000000014                 301.2015000001908                 
9119.999999867287           6937.189000000312         269.7996852836739         319.1954000000001                  0.0002359999999921229     43.00500000000014                 301.2015000000878                 
9180.000000062864           6937.189000000312         273.5560998644032         319.1954000000001                  0.0002359999999922121     43.00500000000014                 301.2015000000947                 
9239.999999944121           6937.189000000313         277.3126304245871         319.1954000000001                  0.0002359999999923503     43.00500000000013                 301.2015000000457                 
9300.000000139698           6937.189000000317         281.0692762481443         319.1954000000001                  0.0002359999999923991     43.00500000000014                 301.2014999999326                 
9360.000000020955           6937.189000000317         284.826036123345          319.1954000000001                  0.0002359999999924084     43.00500000000013                 301.2014999999227                 
9419.999999902211           6937.189000000317         288.5829083483771         319.1954000000001                  0.000235999999992452      43.00500000000014                 301.2014999998883                 
9480.000000097789           6937.189000000322         292.3398907381789         319.1954000000001                  0.0002359999999928241     43.00500000000013                 301.2014999997826                 
9539.999999979045           6937.189000000321         296.0969806335546         319.1954000000001                  0.0002359999999928749     43.00500000000013                 301.2014999998171                 
9599.999999860302           6937.189000000321         299.8541749131808         319.1954000000001                  0.0002359999999929511     43.00500000000013                 301.2014999997919                 
9660.000000055879           6937.189000000326         303.6114700063572         319.1954000000001                  0.0002359999999932026     43.00500000000015                 301.2014999996805                 
9719.999999937136           6937.189000000328         307.3688619083125         319.1954000000001                  0.000235999999993432      43.00500000000013                 301.201499999602                  
9780.000000132713           6937.189000000326         311.1263461975412         319.1954000000001                  0.0002359999999935192     43.00500000000013                 301.2014999996386                 
9840.00000001397            6937.189000000328         314.8839180550317         319.1954000000001                  0.0002359999999934904     43.00500000000014                 301.2014999995678                 
9899.999999895226           6937.18900000033          318.6415722842412         319.1954000000001                  0.0002359999999938651     43.00500000000014                 301.2014999995704                 
9960.000000090804           6937.189000000332         322.3993033340831         319.1954000000001                  0.0002359999999939831     43.00500000000014                 301.2014999995634                 
10019.99999997206           6937.189000000333         326.1571053224259         319.1954000000001                  0.0002359999999941038     43.00500000000014                 301.2014999995582                 
10079.99999985332           6937.189000000338         329.9149720615536         319.1954000000001                  0.0002359999999946878     43.00500000000014                 301.2014999994972                 
10140.00000004889           6937.189000000338         333.6728970845045         319.1954000000001                  0.0002359999999946683     43.00500000000015                 301.2014999995383                 
10199.99999993015           6937.189000000341         337.4308736734429         319.1954000000001                  0.0002359999999950801     43.00500000000015                 301.2014999995193                 
10260.00000012573           6937.189000000342         341.1888948880473         319.1954000000001                  0.0002359999999952651     43.00500000000014                 301.2014999995001                 
10320.00000000698           6937.189000000346         344.9469535956998         319.1954000000001                  0.0002359999999957273     43.00500000000014                 301.2014999994682                 
10379.99999988824           6937.189000000349         348.7050425020717         319.1954000000001                  0.0002359999999959524     43.00500000000013                 301.2014999994871                 
10440.00000008382           6937.189000000354         352.4631541827843         319.1954000000002                  0.0002359999999965515     43.00500000000015                 301.201499999473                  
10499.99999996508           6937.189000000355         356.221281115138          319.1954000000002                  0.0002359999999968507     43.00500000000014                 301.2014999994698                 
10559.99999984633           6937.189000000358         359.9794157107149         319.1954000000001                  0.0002359999999970066     43.00500000000014                 301.2014999994652                 
10620.00000004191           6937.189000000357         3.737550348091428         319.1954000000001                  0.0002359999999969448     43.00500000000014                 301.2014999994621                 
10679.99999992317           6937.189000000362         7.495677405583447         319.1954000000001                  0.000235999999997579      43.00500000000013                 301.2014999994661                 
10740.00000011874           6937.189000000363         11.25378929423804         319.1954000000002                  0.0002359999999978777     43.00500000000014                 301.2014999994864                 
10800                       6937.189000000365         15.01187849052607         319.1954000000002                  0.0002359999999980742     43.00500000000014                 301.2014999994996                 
10859.99999988126           6937.189000000366         18.76993756872429         319.1954000000002                  0.0002359999999983573     43.00500000000014                 301.2014999995163                 
10920.00000007683           6937.18900000037          22.52795923293123         319.1954000000002                  0.0002359999999986445     43.00500000000013                 301.2014999995753                 
10979.99999995809           6937.189000000371         26.28593634867397         319.1954000000002                  0.000235999999998824      43.00500000000014                 301.2014999995808                 
11040.00000015367           6937.189000000373         30.04386197327765         319.1954000000002                  0.0002359999999990914     43.00500000000013                 301.2014999996745                 
11100.00000003492           6937.189000000378         33.80172938625282         319.1954000000002                  0.0002359999999993323     43.00500000000013                 301.2014999997552                 
11159.99999991618           6937.189000000381         37.55953211789135         319.1954000000001                  0.00023599999999953       43.00500000000014                 301.2014999998223                 
11220.00000011176           6937.189000000383         41.31726397726513         319.1954000000001                  0.0002359999999995272     43.00500000000013                 301.201499999827                  
11279.99999999302           6937.189000000385         45.07491907862289         319.1954000000001                  0.000235999999999643      43.00500000000012                 301.2014999999132                 
11339.99999987427           6937.189000000387         48.8324918671468          319.1954000000001                  0.0002360000000000867     43.00500000000011                 301.201499999971                  
11400.00000006985           6937.189000000385         52.5899771425013          319.1954000000001                  0.0002359999999999766     43.0050000000001                  301.2014999999639                 
11459.99999995111           6937.189000000385         56.34737008111932         319.1954000000001                  0.0002359999999999015     43.0050000000001                  301.2014999999784                 
11520.00000014668           6937.189000000388         60.10466625708541         319.1954000000001                  0.0002360000000001432     43.0050000000001                  301.2015000000428                 
11580.00000002794           6937.189000000389         63.8618616611696          319.1954000000001                  0.0002360000000000943     43.00500000000011                 301.201500000073                  
11639.9999999092            6937.189000000393         67.61895271766106         319.1954000000001                  0.0002360000000004006     43.00500000000012                 301.2015000002135                 
11700.00000010477           6937.189000000392         71.37593630027668         319.1954000000001                  0.0002360000000005479     43.00500000000012                 301.2015000002274                 
11759.99999998603           6937.189000000395         75.13280974469693         319.1954000000001                  0.0002360000000005157     43.00500000000011                 301.2015000003179                 
11819.99999986729           6937.18900000039          78.88957086084258         319.1954000000001                  0.0002360000000004464     43.00500000000011                 301.2015000002106                 
11880.00000006286           6937.189000000393         82.64621794100219         319.1954000000001                  0.0002360000000005533     43.00500000000011                 301.2015000003413                 
11939.99999994412           6937.189000000398         86.40274976848569         319.1954000000001                  0.000236000000000542      43.00500000000011                 301.2015000004342                 
12000.0000001397            6937.1890000004           90.15916562176697         319.1954000000001                  0.000236000000000551      43.00500000000011                 301.2015000004783                 
