STARLINK30104.ElapsedSecs   STARLINK30104.Earth.SMA   STARLINK30104.Earth.TA    STARLINK30104.EarthFixed.RAAN   STARLINK30104.Earth.ECC   STARLINK30104.EarthFixed.INC   STARLINK30104.EarthFixed.AOP   
2700                        6937.189000000083         227.8758955817098         122.9413544874088               0.0002359999999931657     45.74792409545729              349.6275340964353              
2759.999999881256           6937.189000000088         231.6311130524655         122.9300453162697               0.0002359999999928476     45.80149133284707              353.2056812288897              
2820.000000076834           6937.189000000087         235.386421585973          122.9261475971896               0.0002359999999930431     45.83272268337073              356.7792923590494              
2879.99999995809            6937.189000000094         239.1418257124378         122.9257114252707               0.0002359999999925241     45.84111893973197              0.3511237577889278             
2940.000000153668           6937.189000000094         242.8973295516261         122.9247434247098               0.0002359999999922865     45.82654541368566              3.923952227701617              
3000.000000034925           6937.189000000099         246.6529367961647         122.919256616473                0.0002359999999921456     45.78923366172172              7.500547493876833              
3059.999999916181           6937.189000000097         250.4086506944977         122.9053202998185               0.0002359999999922627     45.72977862530448              11.08364455762336              
3120.000000111759           6937.189000000099         254.1644740381677         122.8791101278942               0.0002359999999920407     45.64913117845112              14.67591540588748              
3179.999999993015           6937.189000000104         257.9204091485214         122.8369584692851               0.0002359999999918704     45.54858606861386              18.27993952476137              
3239.999999874271           6937.189000000103         261.6764578671415         122.7754050679802               0.0002359999999919635     45.42976523418366              21.89817277219251              
3300.000000069849           6937.1890000001           265.4326215479917         122.6912479300581               0.0002359999999920466     45.29459648629309              25.53291432249708              
3359.999999951106           6937.189000000104         269.1889010515304         122.5815941704046               0.0002359999999920704     45.14528755713102              29.18627160223114              
3420.000000146683           6937.189000000105         272.945296740231          122.4439103535725               0.0002359999999921335     44.9842955452084               32.86012339026647              
3480.00000002794            6937.189000000107         276.7018084777292         122.2760716754427               0.0002359999999921559     44.81429183362563              36.55608154832035              
3539.999999909196           6937.189000000109         280.4584356288042         122.0764090001212               0.0002359999999922634     44.63812262397822              40.27545217140377              
3600.000000104774           6937.189000000108         284.2151770621469         121.8437525640948               0.0002359999999922603     44.45876531909961              44.01919728500637              
3659.99999998603            6937.189000000108         287.9720311551156         121.5774708450218               0.0002359999999922666     44.2792811041647               47.78789854563784              
3719.999999867287           6937.189000000112         291.7289958007248         121.277502856431                0.0002359999999924522     44.10276421758324              51.58172469568919              
3780.000000062864           6937.189000000114         295.486068416197          120.944381990881                0.0002359999999924487     43.93228856767253              55.40040474929273              
3839.999999944121           6937.189000000118         299.2432459543593         120.5792494230807               0.0002359999999926369     43.77085253196408              59.24320900673248              
3900.000000139698           6937.189000000123         303.0005249165765         120.1838551409811               0.0002359999999931019     43.62132296298446              63.10893997549042              
3960.000000020955           6937.189000000127         306.7579013675916         119.7605449395379               0.0002359999999933489     43.4863796034974               66.99593508658499              
4019.999999902211           6937.18900000013          310.5153709525682         119.3122320416779               0.0002359999999939547     43.36846126843317              70.90208271774421              
4080.000000097789           6937.189000000132         314.2729289154835         118.8423526663268               0.0002359999999940083     43.26971526129208              74.8248524703444               
4139.999999979045           6937.189000000135         318.0305701198913         118.3548055605237               0.0002359999999943731     43.19195154129277              78.76133991769117              
4199.999999860302           6937.189000000139         321.7882890707516         117.8538763699424               0.0002359999999947138     43.13660312849692              82.70832519529715              
4260.000000055879           6937.18900000014          325.5460799379746         117.3441486586695               0.0002359999999948346     43.10469411775809              86.66234390885373              
4319.999999937136           6937.189000000142         329.3039365818058         116.8304042149554               0.0002359999999951034     43.09681646673747              90.61976797787949              
4380.000000132713           6937.189000000142         333.0618525789196         116.3175160105695               0.000235999999995061      43.1131164358458               94.57689330294784              
4440.00000001397            6937.189000000146         336.8198212502432         115.8103377486674               0.0002359999999954707     43.15329120564709              98.53003062444677              
4499.999999895226           6937.189000000143         340.5778356895078         115.3135941121201               0.000235999999995235      43.21659580476322              102.4755956923857              
4560.000000090804           6937.189000000145         344.3358887934509         114.8317758440053               0.0002359999999953722     43.30186007851088              106.4101949200208              
4619.99999997206            6937.189000000146         348.0939732919173         114.3690433978675               0.0002359999999956388     43.40751504657415              110.3307030425629              
4679.999999853317           6937.189000000151         351.8520817794484         113.9291422946552               0.0002359999999962607     43.53162766546856              114.2343299041739              
4740.000000048894           6937.189000000153         355.6102067471475         113.5153325721202               0.000235999999996451      43.67194275069089              118.1186742817279              
4799.999999930151           6937.189000000158         359.3683406151023         113.1303337919826               0.0002359999999970585     43.82593063797084              121.9817635357078              
4860.000000125729           6937.189000000163         3.126475764949689         112.7762861744962               0.0002359999999977281     43.99083907711528              125.8220787669917              
4920.000000006985           6937.189000000164         6.88460457284227          112.4547276522755               0.0002359999999978458     44.16374785074712              129.6385659722879              
4979.999999888241           6937.189000000167         10.64271944227909         112.1665858711442               0.0002359999999981275     44.34162468175602              133.4306343682034              
5040.000000083819           6937.189000000166         14.40081283687645         111.9121837159913               0.0002359999999980727     44.52138112073784              137.1981435555348              
5099.999999965075           6937.189000000169         18.15887731277946         111.69125655519                 0.0002359999999985854     44.69992726931873              140.9413815067563              
5159.999999846332           6937.189000000169         21.91690555093262         111.5029792366279               0.0002359999999984519     44.87422437865839              144.6610354873677              
5220.00000004191            6937.189000000171         25.67489038837011         111.3460008955823               0.000235999999998626      45.04133454849587              148.3581579883085              
5279.999999923166           6937.18900000017          29.43282484925876         111.2184857129359               0.0002359999999985629     45.19846692814417              152.0341295842889              
5340.000000118744           6937.18900000017          33.19070217495248         111.1181579604838               0.0002359999999984144     45.34301997801935              155.6906203779576              
5400                        6937.189000000173         36.94851585292589         111.0423499675385               0.0002359999999987307     45.4726194834995               159.3295513778372              
5459.999999881256           6937.189000000173         40.7062596452776          110.9880518440093               0.0002359999999987515     45.58515212025659              162.9530568205345              
5520.000000076834           6937.189000000174         44.46392761475848         110.9519621385447               0.000235999999998757      45.67879445227106              166.5634481107867              
5579.99999995809            6937.189000000176         48.22151415113547         110.930538816363                0.0002359999999990172     45.75203730281259              170.1631797360993              
5640.000000153668           6937.189000000179         51.97901399470322         110.9200501628519               0.0002359999999992531     45.80370547801066              173.7548172299297              
5700.000000034925           6937.189000000182         55.73642225935141         110.9166254497872               0.0002359999999995533     45.83297284591696              177.3410070174947              
5759.999999916181           6937.189000000183         59.49373445315545         110.9163052742413               0.000235999999999591      45.83937278482965              180.9244477864565              
5820.000000111759           6937.189000000188         63.25094649779962         110.9150916583797               0.0002359999999997151     45.82280401650741              184.5078628835544              
5879.999999993015           6937.18900000019          67.00805474617651         110.9089980193982               0.0002359999999997273     45.78353183579841              188.0939731485907              
5939.999999874271           6937.189000000193         70.76505599782378         110.8940991493281               0.0002359999999999937     45.72218474086925              191.6854695592779              
6000.000000069849           6937.189000000197         74.52194751248835         110.866581371926                0.0002360000000000006     45.63974646015933              195.2849850741012              
6059.999999951106           6937.189000000198         78.27872702225756         110.8227929627818               0.0002359999999999521     45.53754336587043              198.8950651254589              
6120.000000146683           6937.189000000201         82.03539274056763         110.7592948338318               0.0002359999999999937     45.41722726181977              202.5181363316323              
6180.00000002794            6937.1890000002           85.79194337054028         110.6729114066406               0.0002360000000000282     45.28075353868939              206.1564731629103              
6239.999999909196           6937.1890000002           89.54837810972211         110.5607813640997               0.0002360000000000248     45.13035470529798              209.8121625127436              
6300.000000104774           6937.189000000203         93.30469665376626         110.4204078417487               0.0002359999999999977     44.9685093340229               213.4870663854107              
6359.99999998603            6937.189000000206         97.06089919770973         110.2497073388574               0.0002359999999998698     44.79790650560296              217.1827832106387              
6419.999999867287           6937.189000000214         100.8169864346898         110.0470563695654               0.0002359999999997063     44.62140590679001              220.9006086220024              
6480.000000062864           6937.189000000217         104.5729595535949         109.8113346365053               0.0002359999999996553     44.44199382659658              224.6414968735349              
6539.999999944121           6937.18900000022          108.3288202326733         109.5419632080443               0.0002359999999994114     44.26273541482292              228.4060243955682              
6600.000000139698           6937.189000000219         112.0845706334166         109.2389359475731               0.0002359999999994403     44.08672370973749              232.194357278142               
6660.000000020955           6937.18900000022          115.840213390058          108.9028423240408               0.0002359999999993168     43.91702610700974              236.0062246850512              
6719.999999902211           6937.189000000221         119.5957515991674         108.5348795969984               0.0002359999999992723     43.75662912259286              239.8409003077413              
6780.000000097789           6937.189000000222         123.3511888056641         108.1368525138977               0.0002359999999992702     43.60838248772539              243.6971939310299              
6839.999999979045           6937.189000000227         127.1065289876695         107.7111588482391               0.0002359999999989624     43.47494379035932              247.5734549735837              
6899.999999860302           6937.189000000224         130.8617765395416         107.2607595262669               0.0002359999999991788     43.35872502693409              251.467589469283               
6960.000000055879           6937.189000000229         134.6169362525312         106.7891327225252               0.0002359999999989675     43.26184253279366              255.3770913733604              
7019.999999937136           6937.189000000233         138.3720132947192         106.3002120216276               0.0002359999999984203     43.18607180058311              259.2990883346099              
7080.000000132713           6937.189000000233         142.127013188372          105.7983096017352               0.0002359999999982617     43.1328086587449               263.2304012212988              
7140.00000001397            6937.189000000235         145.8819417862471         105.288026337836                0.0002359999999980206     43.10303815768847              267.1676157947411              
7199.999999895226           6937.189000000233         149.6368052468682         104.7741514993024               0.000235999999998167      43.09731229831443              271.1071640766501              
7260.000000090804           6937.189000000234         153.3916100075263         104.2615555005447               0.0002359999999980765     43.11573744464845              275.0454122440821              
7319.99999997206            6937.189000000239         157.1463627570031         103.7550796129798               0.0002359999999975971     43.15797190694818              278.9787513896227              
7379.999999853317           6937.189000000243         160.9010704071139         103.2594267685547               0.0002359999999970916     43.22323378901197              282.9036872629571              
7440.000000048894           6937.189000000249         164.6557400625837         102.7790575400182               0.000235999999996646      43.31031879350602              286.8169251898435              
7499.999999930151           6937.189000000248         168.4103789908996         102.3180949756318               0.0002359999999965273     43.41762730283454              290.7154467359939              
7560.000000125729           6937.189000000251         172.1649945911388         101.880241345324                0.0002359999999962335     43.54319972828215              294.5965753019298              
7620.000000006985           6937.189000000258         175.9195943622324         101.4687091058625               0.0002359999999955442     43.68475886829722              298.4580286288601              
7679.999999888241           6937.189000000261         179.6741858709448         101.0861674349954               0.00023599999999515       43.83975785060449              302.2979570779173              
7740.000000083819           6937.18900000026          183.4287767193874         100.7347048700141               0.0002359999999952858     44.00543215560107              306.1149674265292              
7799.999999965075           6937.189000000266         187.1833745124735         100.4158077299479               0.0002359999999945314     44.17885422466408              309.9081327272309              
7859.999999846332           6937.189000000269         190.937986825386          100.1303533272968               0.0002359999999941862     44.35698923407492              313.6769894357351              
7920.00000004191            6937.189000000274         194.6926211712248         99.87861650716594               0.0002359999999935894     44.53675074628852              317.4215235002175              
7979.999999923166           6937.18900000027          198.4472849685799         99.66028769550438               0.0002359999999939616     44.71505511650817              321.1421473999072              
8040.000000118744           6937.189000000272         202.2019855100704         99.47450049027782               0.0002359999999938003     44.8888737158323               324.8396702363403              
8100                        6937.189000000271         205.9567299308993         99.31986687943909               0.0002359999999936617     45.0552822168652               328.5152629383967              
8159.999999881256           6937.189000000273         209.7115251784683         99.19451821929954               0.0002359999999935114     45.21150636133709              332.1704204750086              
8220.000000076834           6937.189000000277         213.4663779823471         99.09615038393896               0.0002359999999931714     45.35496378351576              335.8069227132548              
8279.99999995809            6937.18900000028          217.2212948255917         99.02207170367366               0.0002359999999926901     45.48330159324074              339.4267952492914              
8340.000000153668           6937.189000000281         220.9762819168524         98.96925258358114               0.0002359999999927691     45.59442952664033              343.0322712060837              
8400.000000034925           6937.189000000286         224.7313451640258         98.93437600802602               0.0002359999999923569     45.68654855176852              346.6257546601351              
8459.999999916181           6937.189000000289         228.4864901483335         98.91388831396165               0.0002359999999921829     45.75817487291153              350.2097860482863              
8520.000000111759           6937.189000000289         232.2417221008949         98.90404990557211               0.0002359999999921696     45.80815931447692              353.7870096282936              
8579.999999993015           6937.189000000291         235.9970458801052         98.90098571795073               0.000235999999992096      45.83570208686346              357.3601428317161              
8639.999999874271           6937.189000000294         239.7524659504402         98.90073538045783               0.0002359999999919217     45.84036294614938              0.9319471594395575             
8700.000000069849           6937.189000000295         243.507986363512          98.89930316804204               0.0002359999999919872     45.82206676019788              4.505200131376038              
8759.999999951106           6937.189000000298         247.2636107407016         98.89270785710082               0.0002359999999920309     45.78110448887526              8.082667713407934              
8820.000000146683           6937.189000000302         251.0193422573086         98.87703262701751               0.0002359999999920314     45.7181295782096               11.66707660689092              
8880.00000002794            6937.189000000301         254.7751836286738         98.84847518332688               0.000235999999992218      45.63414975999056              15.26108579901258              
8939.999999909196           6937.189000000308         258.5311370992655         98.80339815757489               0.0002359999999920721     45.53051424198932              18.86725683629623              
9000.000000104774           6937.189000000308         262.2872044316005         98.73837982423416               0.000235999999992147      45.40889627227025              22.48802239853037              
9059.99999998603            6937.189000000309         266.0433868998865         98.65026500295576               0.0002359999999920773     45.27127106685344              26.12565291606181              
9119.999999867287           6937.189000000312         269.7996852836739         98.53621584990866               0.0002359999999921229     45.11988910650339              29.78222118816431              
9180.000000062864           6937.189000000312         273.5560998644032         98.39376207328958               0.0002359999999922121     44.95724483921851              33.45956522051844              
9239.999999944121           6937.189000000313         277.3126304245871         98.22084983442184               0.0002359999999923503     44.78604087378282              37.15924979892406              
9300.000000139698           6937.189000000317         281.0692762481443         98.01588833087793               0.0002359999999923991     44.60914782004534              40.88252764309632              
9360.000000020955           6937.189000000317         284.826036123345          97.77779282910116               0.0002359999999924084     44.42956002626466              44.63030132216473              
9419.999999902211           6937.189000000317         288.5829083483771         97.50602257603538               0.000235999999992452      44.25034758441557              48.40308743958754              
9480.000000097789           6937.189000000322         292.3398907381789         97.2006118621923                0.0002359999999928241     44.07460512022638              52.20098488074883              
9539.999999979045           6937.189000000321         296.0969806335546         96.86219230198314               0.0002359999999928749     43.90539805245694              56.02364912767269              
9599.999999860302           6937.189000000321         299.8541749131808         96.49200434229832               0.0002359999999929511     43.74570718858407              59.87027474567282              
9660.000000055879           6937.189000000326         303.6114700063572         96.09189612819024               0.0002359999999932026     43.59837271081613              63.73958810143154              
9719.999999937136           6937.189000000328         307.3688619083125         95.66430806861351               0.000235999999993432      43.46603878268193              67.62985215285623              
9780.000000132713           6937.189000000326         311.1263461975412         95.21224187565832               0.0002359999999935192     43.35110015487281              71.53888474290103              
9840.00000001397            6937.189000000328         314.8839180550317         94.73921350816113               0.0002359999999934904     43.25565225068988              75.46409123595248              
9899.999999895226           6937.18900000033          318.6415722842412         94.24919014336751               0.0002359999999938651     43.18144624826272              79.40251158305719              
9960.000000090804           6937.189000000332         322.3993033340831         93.74651224127372               0.0002359999999939831     43.12985063394643              83.35088104229365              
10019.99999997206           6937.189000000333         326.1571053224259         93.23580262072107               0.0002359999999941038     43.10182057030585              87.30570288559302              
10079.99999985332           6937.189000000338         329.9149720615536         92.72186531426831               0.0002359999999946878     43.0978762024321               91.26333058025429              
10140.00000004889           6937.189000000338         333.6728970845045         92.20957770714865               0.0002359999999946683     43.11809072701183              95.22005623228137              
10199.99999993015           6937.189000000341         337.4308736734429         91.70377991091173               0.0002359999999950801     43.16208868785473              99.17220159939596              
10260.00000012573           6937.189000000342         341.1888948880473         91.20916552222985               0.0002359999999952651     43.22905456529396              103.1162077810976              
10320.00000000698           6937.189000000346         344.9469535956998         90.73017786133195               0.0002359999999957273     43.317751325363                107.0487197958135              
10379.99999988824           6937.189000000349         348.7050425020717         90.2709153193393                0.0002359999999959524     43.42654821893879              110.9666626485977              
10440.00000008382           6937.189000000354         352.4631541827843         89.83504887849041               0.0002359999999965515     43.5534567988377               114.8673061299455              
10499.99999996508           6937.189000000355         356.221281115138          89.42575401473898               0.0002359999999968507     43.69617387518758              118.7483163934404              
10559.99999984633           6937.189000000358         359.9794157107149         89.04565830092713               0.0002359999999970066     43.85212996845166              122.6077932489163              
10620.00000004191           6937.189000000357         3.737550348091428         88.69680517632025               0.0002359999999969448     44.01854174787586              126.4442929892209              
10679.99999992317           6937.189000000362         7.495677405583447         88.38063350694823               0.000235999999997579      44.19246695474207              130.2568373640935              
10740.00000011874           6937.189000000363         11.25378929423804         88.09797189367632               0.0002359999999978777     44.37086039164686              134.0449099653179              
10800                       6937.189000000365         15.01187849052607         87.84904623844375               0.0002359999999980742     44.55062969382286              137.8084417583891              
10859.99999988126           6937.189000000366         18.76993756872429         87.63349869806923               0.0002359999999983573     44.72868976740191              141.5477877764849              
10920.00000007683           6937.18900000037          22.52795923293123         87.45041609226141               0.0002359999999986445     44.90201496436838              145.2636970921744              
10979.99999995809           6937.189000000371         26.28593634867397         87.29836580047838               0.000235999999998824      45.06768824915358              148.9572781254988              
11040.00000015367           6937.189000000373         30.04386197327765         87.17543731229394               0.0002359999999990914     45.22294678529742              152.6299611671519              
11100.00000003492           6937.189000000378         33.80172938625282         87.07928785228391               0.0002359999999993323     45.36522352413856              156.2834597289437              
11159.99999991618           6937.189000000381         37.55953211789135         87.0071906849854                0.00023599999999953       45.49218450655508              159.9197320155738              
11220.00000011176           6937.189000000383         41.31726397726513         86.95608505215925               0.0002359999999995272     45.60176169191782              163.5409434728138              
11279.99999999302           6937.189000000385         45.07491907862289         86.92262691761418               0.000235999999999643      45.69218120655975              167.1494310323376              
11339.99999987427           6937.189000000387         48.8324918671468          86.90323994381632               0.0002360000000000867     45.76198695968887              170.7476693613675              
11400.00000006985           6937.189000000385         52.5899771425013          86.89416637581124               0.0002359999999999766     45.81005961114808              174.338239148991               
11459.99999995111           6937.189000000385         56.34737008111932         86.89151765099847               0.0002359999999999015     45.83563089644173              177.9237972286706              
11520.00000014668           6937.189000000388         60.10466625708541         86.89132469099904               0.0002360000000001432     45.83829332362919              181.5070481527573              
11580.00000002794           6937.189000000389         63.8618616611696          86.88958797733864               0.0002360000000000943     45.81800525737608              185.090716701981               
11639.9999999092            6937.189000000393         67.61895271766106         86.8823275011819                0.0002360000000004006     45.7750914006469               188.6775207316458              
11700.00000010477           6937.189000000392         71.37593630027668         86.86563277281786               0.0002360000000005479     45.7102386768979               192.2701437267449              
11759.99999998603           6937.189000000395         75.13280974469693         86.83571301636688               0.0002360000000005157     45.62448750768402              195.8712064602455              
11819.99999986729           6937.18900000039          78.88957086084258         86.78894762496836               0.0002360000000004464     45.5192184748017               199.4832372222413              
11880.00000006286           6937.189000000393         82.64621794100219         86.72193689709135               0.0002360000000005533     45.39613435507268              203.1086402122302              
11939.99999994412           6937.189000000398         86.40274976848569         86.63155290990562               0.000236000000000542      45.25723752254159              206.7496618616467              
12000.0000001397            6937.1890000004           90.15916562176697         86.51499021562672               0.000236000000000551      45.10480273046743              210.4083550769607              
